time_ms,machine,slice,direction,src_ip,dst_ip,packet_size
5918.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,62.35
5920.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,73.0
5922.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,67.58
5922.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,42.01
5923.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64.78
5925.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55.74
5925.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,74.74
5927.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,54.47
5928.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,69.31
5930.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,62.08
6430.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,47.32
6531.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64.61
6532.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,50.64
6532.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,61.25
6533.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,73.67
6534.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,67.05
6535.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,73.59
6537.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56.8
6539.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,58.76
6541.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,52.68
6543.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,67.35
6544.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,67.21
6545.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,58.09
6546.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,69.4
6548.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,71.94
6550.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,70.42
6550.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,55.68
6552.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56.81
6553.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66.86
6554.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64.48
6556.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60.47
6558.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60.47
6560.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,72.46
6561.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.35
6562.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,57.28
6563.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,62.98
6565.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,74.94
6567.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63.84
6569.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,59.97
6570.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,72.45
6571.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,62.32
6572.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,69.24
6574.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64.63
6576.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60.05
6577.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55.81
6578.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57.15
6580.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,77.33
6582.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,59.97
6583.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,65.18
6585.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,63.12
6586.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,64.1
6587.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,61.25
6588.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,74.33
6590.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,71.25
6591.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,52.52
6592.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,78.71
6593.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,75.11
6594.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,58.91
6595.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56.86
6596.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,53.45
6596.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56.37
6598.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,73.85
6599.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74.57
6599.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,74.7
6601.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,61.28
6602.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.38
6604.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,72.96
6606.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55.5
6607.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,69.5
6609.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57.41
6611.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,70.11
6611.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,51.94
6613.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.87
6615.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,69.15
6615.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,67.4
6616.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,58.13
6617.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,67.26
6619.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.5
6620.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,65.96
6621.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,73.66
6622.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.92
6624.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,79.55
6625.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,69.36
6626.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,77.42
6628.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,59.67
6629.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66.32
6631.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,58.2
6632.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,52.65
6632.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.14
6634.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,56.81
6635.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74.34
6635.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,74.19
6636.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.26
6637.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,69.84
6639.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,68.41
6640.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,59.67
6642.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74.35
6644.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66.71
6646.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,63.59
6648.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,60.46
6649.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,53.84
6649.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,70.19
6651.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60.81
6652.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,66.64
6654.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57.5
6656.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,61.86
6656.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,80.38
6658.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66.68
6658.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63.2
6659.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,56.13
7459.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,76.25
7609.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,57.32
7659.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,57.92
8159.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,59.52
8794.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.22
8824.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,74.01
8849.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,68.8
8854.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,71.92
8914.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.22
8924.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,71.0
9004.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,53.98
9054.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.89
9084.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,65.41
9094.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,59.52
9124.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,61.51
9144.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,54.86
9149.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,62.7
9161.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,69.52
9162.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,72.44
9163.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,60.63
9167.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,62.31
9168.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,63.84
9169.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.2
9170.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,58.34
9173.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,43.51
9174.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,69.56
9178.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,53.61
9179.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.26
9183.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57.27
9187.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,67.82
9196.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,63.49
9197.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74.41
9205.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,72.3
9210.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,76.37
9214.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,67.25
9218.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57.18
9222.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,65.73
9223.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,61.77
9227.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,56.96
9245.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66.39
9247.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55.4
9248.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,57.04
9251.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,71.87
9256.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56.3
9262.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,64.96
9266.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,58.0
9267.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55.1
9267.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,51.18
9271.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66.75
9273.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,58.28
9276.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64.34
9279.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,55.9
9280.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,81.6
9285.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,70.58
9288.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,55.3
9298.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,66.65
9300.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74.15
9312.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,63.98
9316.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,65.43
9320.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,77.2
9334.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,84.09
9336.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,64.7
9338.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,72.28
9342.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.63
9351.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,62.2
9352.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,68.37
9357.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60.25
9359.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,60.87
9361.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,76.68
9368.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,83.4
9375.0,M2,URLLC,UL,10.0.0.2,192.168.0.1,71.05
9378.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,54.4
9381.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,61.89
9392.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,52.29
9403.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,66.17
9408.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,56.91
9413.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,74.37
9415.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,65.28
9416.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,71.03
9427.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63.6
9429.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,54.54
9430.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57.2
9432.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63.2
9433.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,68.05
9435.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,65.41
9443.0,M2,URLLC,DL,192.168.0.1,10.0.0.2,57.8
9446.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,72.3
9450.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,55.4
9455.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,59.63
9500.5,M2,URLLC,UL,10.0.0.2,192.168.0.1,61.53
9925.5,M2,URLLC,DL,192.168.0.1,10.0.0.2,63.62
